"Date","State","Ethnicity","Cases","Deaths","Hospitalizations","Tests"
"2020-09-02","MO","Unknown",31116,191,NA,NA
"2020-09-02","MP","Hispanic",NA,NA,NA,NA
"2020-09-02","MP","NonHispanic",NA,NA,NA,NA
"2020-09-02","MP","Unknown",NA,NA,NA,NA
"2020-09-02","MS","Hispanic",2503,35,NA,NA
"2020-09-02","MS","NonHispanic",51288,2171,NA,NA
"2020-09-02","MS","Unknown",30574,320,NA,NA
"2020-09-02","MT","Hispanic",284,NA,NA,NA
"2020-09-02","MT","NonHispanic",4961,NA,NA,NA
"2020-09-02","MT","Unknown",2446,NA,NA,NA
"2020-09-02","NC","Hispanic",41182,270,NA,NA
"2020-09-02","NC","NonHispanic",71528,2228,NA,NA
"2020-09-02","NC","Unknown",57843,281,NA,NA
"2020-09-02","ND","Hispanic",NA,NA,NA,NA
"2020-09-02","ND","NonHispanic",NA,NA,NA,NA
"2020-09-02","ND","Unknown",12267,122,NA,NA
"2020-09-02","NE","Hispanic",11100,87,697,NA
"2020-09-02","NE","NonHispanic",15400,267,1100,NA
"2020-09-02","NE","Unknown",8495,45,230,NA
"2020-09-02","NH","Hispanic",885,12,69,NA
"2020-09-02","NH","NonHispanic",5543,411,597,NA
"2020-09-02","NH","Unknown",881,9,49,NA
"2020-09-02","NJ","Hispanic",37167,3147,5958,NA
"2020-09-02","NJ","NonHispanic",85432,12488,15343,NA
"2020-09-02","NJ","Unknown",69996,329,1406,NA
"2020-09-02","NM","Hispanic",11271,159,NA,NA
"2020-09-02","NM","NonHispanic",12455,586,NA,NA
"2020-09-02","NM","Unknown",1886,45,NA,NA
"2020-09-02","NV","Hispanic",21035,197,NA,31780
"2020-09-02","NV","NonHispanic",28456,675,NA,247672
"2020-09-02","NV","Unknown",20381,464,NA,322288
"2020-09-02","NY","Hispanic",NA,6759,NA,NA
"2020-09-02","NY","NonHispanic",NA,18717,NA,NA
"2020-09-02","NY","Unknown",NA,3073,NA,NA
"2020-09-02","OH","Hispanic",7847,93,801,NA
"2020-09-02","OH","NonHispanic",89321,4019,11647,NA
"2020-09-02","OH","Unknown",28599,64,1126,NA
"2020-09-02","OK","Hispanic",10894,54,NA,NA
"2020-09-02","OK","NonHispanic",32169,635,NA,NA
"2020-09-02","OK","Unknown",17055,132,NA,NA
"2020-09-02","OR","Hispanic",10859,58,610,NA
"2020-09-02","OR","NonHispanic",12906,327,1372,NA
"2020-09-02","OR","Unknown",3310,83,185,NA
"2020-09-02","PA","Hispanic",11301,453,NA,NA
"2020-09-02","PA","NonHispanic",33630,7202,NA,NA
"2020-09-02","PA","Unknown",90680,57,NA,NA
"2020-09-02","PR","Hispanic",NA,NA,NA,NA
"2020-09-02","PR","NonHispanic",NA,NA,NA,NA
"2020-09-02","PR","Unknown",NA,NA,NA,NA
"2020-09-02","RI","Hispanic",7574,96,707,7574
"2020-09-02","RI","NonHispanic",8448,752,1201,8448
"2020-09-02","RI","Unknown",6056,203,634,6056
"2020-09-02","SC","Hispanic",9987,94,NA,NA
"2020-09-02","SC","NonHispanic",60261,2007,NA,NA
"2020-09-02","SC","Unknown",50255,693,NA,NA
"2020-09-02","SD","Hispanic",1394,5,80,NA
"2020-09-02","SD","NonHispanic",12609,164,963,NA
"2020-09-02","SD","Unknown",0,0,0,NA
"2020-09-02","TN","Hispanic",22834,127,NA,NA
"2020-09-02","TN","NonHispanic",99278,1652,NA,NA
"2020-09-02","TN","Unknown",35719,18,NA,NA
"2020-09-02","TX","Hispanic",19211,7129,NA,NA
"2020-09-02","TX","NonHispanic",22530,5737,NA,NA
"2020-09-02","TX","Unknown",579926,4,NA,NA
"2020-09-02","UT","Hispanic",19111,91,1103,81147
"2020-09-02","UT","NonHispanic",28147,297,1965,430071
"2020-09-02","UT","Unknown",5564,22,66,153276
"2020-09-02","VA","Hispanic",30966,279,2840,NA
"2020-09-02","VA","NonHispanic",63370,2278,6557,NA
"2020-09-02","VA","Unknown",28206,84,281,NA
"2020-09-02","VI","Hispanic",NA,NA,NA,NA
"2020-09-02","VI","NonHispanic",NA,NA,NA,NA
"2020-09-02","VI","Unknown",NA,NA,NA,NA
"2020-09-02","VT","Hispanic",59,0,NA,NA
"2020-09-02","VT","NonHispanic",1573,58,NA,NA
"2020-09-02","VT","Unknown",5,0,NA,NA
"2020-09-02","WA","Hispanic",22318,269,1477,NA
"2020-09-02","WA","NonHispanic",30294,1635,3421,NA
"2020-09-02","WA","Unknown",22765,31,1897,NA
"2020-09-02","WI","Hispanic",17042,135,NA,NA
"2020-09-02","WI","NonHispanic",53951,992,NA,NA
"2020-09-02","WI","Unknown",11189,23,NA,NA
"2020-09-02","WV","Hispanic",NA,NA,NA,NA
"2020-09-02","WV","NonHispanic",NA,NA,NA,NA
"2020-09-02","WV","Unknown",NA,NA,NA,NA
"2020-09-02","WY","Hispanic",519,2,NA,NA
"2020-09-02","WY","NonHispanic",2732,32,NA,NA
"2020-09-02","WY","Unknown",765,6,NA,NA
"2020-08-30","AK","Hispanic",357,0,13,NA
"2020-08-30","AK","NonHispanic",2162,36,166,NA
"2020-08-30","AK","Unknown",3567,1,11,NA
"2020-08-30","AL","Hispanic",7033,61,NA,NA
"2020-08-30","AL","NonHispanic",55665,1752,NA,NA
"2020-08-30","AL","Unknown",62546,348,NA,NA
"2020-08-30","AR","Hispanic",13227,62,NA,NA
"2020-08-30","AR","NonHispanic",47629,720,NA,NA
"2020-08-30","AR","Unknown",0,2,NA,NA
"2020-08-30","AS","Hispanic",NA,NA,NA,NA
"2020-08-30","AS","NonHispanic",NA,NA,NA,NA
"2020-08-30","AS","Unknown",NA,NA,NA,NA
"2020-08-30","AZ","Hispanic",60796,1514,NA,NA
"2020-08-30","AZ","NonHispanic",72414,2924,NA,NA
"2020-08-30","AZ","Unknown",68451,592,NA,NA
"2020-08-30","CA","Hispanic",279244,6076,NA,NA
"2020-08-30","CA","NonHispanic",186724,6478,NA,NA
"2020-08-30","CA","Unknown",233941,351,NA,NA
"2020-08-30","CO","Hispanic",21813,421,NA,NA
"2020-08-30","CO","NonHispanic",26491,1384,NA,NA
"2020-08-30","CO","Unknown",NA,33,NA,NA
"2020-08-30","CT","Hispanic",10133,396,NA,NA
"2020-08-30","CT","NonHispanic",26626,4028,NA,NA
"2020-08-30","CT","Unknown",15736,41,NA,NA
"2020-08-30","DC","Hispanic",3643,77,NA,NA
"2020-08-30","DC","NonHispanic",9041,529,NA,NA
"2020-08-30","DC","Unknown",1275,0,NA,NA
"2020-08-30","DE","Hispanic",4254,44,NA,18030
"2020-08-30","DE","NonHispanic",11644,534,NA,167087
"2020-08-30","DE","Unknown",1445,26,NA,49544
"2020-08-30","FL","Hispanic",176458,2736,11581,NA
"2020-08-30","FL","NonHispanic",233278,7276,24333,NA
"2020-08-30","FL","Unknown",211850,1251,2943,NA
"2020-08-30","GA","Hispanic",34255,337,NA,NA
"2020-08-30","GA","NonHispanic",125482,5165,NA,NA
"2020-08-30","GA","Unknown",109236,102,NA,NA
"2020-08-30","GU","Hispanic",NA,NA,NA,NA
"2020-08-30","GU","NonHispanic",NA,NA,NA,NA
"2020-08-30","GU","Unknown",NA,10,NA,NA
"2020-08-30","HI","Hispanic",NA,NA,NA,NA
"2020-08-30","HI","NonHispanic",NA,NA,NA,NA
"2020-08-30","HI","Unknown",NA,NA,NA,NA
"2020-08-30","IA","Hispanic",10304,67,NA,NA
"2020-08-30","IA","NonHispanic",43152,921,NA,NA
"2020-08-30","IA","Unknown",11593,122,NA,NA
"2020-08-30","ID","Hispanic",5752,44,NA,NA
"2020-08-30","ID","NonHispanic",11125,307,NA,NA
"2020-08-30","ID","Unknown",14989,8,NA,NA
"2020-08-30","IL","Hispanic",64580,1625,NA,292162
"2020-08-30","IL","NonHispanic",112641,6262,NA,1668686
"2020-08-30","IL","Unknown",57836,132,NA,1933502
"2020-08-30","IN","Hispanic",8801,66,NA,12357
"2020-08-30","IN","NonHispanic",34084,1580,NA,468571
"2020-08-30","IN","Unknown",50428,1645,NA,584428
"2020-08-30","KS","Hispanic",11924,67,627,32909
"2020-08-30","KS","NonHispanic",19712,350,1476,203811
"2020-08-30","KS","Unknown",9412,26,175,166427
"2020-08-30","KY","Hispanic",3734,30,NA,NA
"2020-08-30","KY","NonHispanic",27183,788,NA,NA
"2020-08-30","KY","Unknown",17115,112,NA,NA
"2020-08-30","LA","Hispanic",NA,145,NA,NA
"2020-08-30","LA","NonHispanic",NA,4414,NA,NA
"2020-08-30","LA","Unknown",148568,372,NA,NA
"2020-08-30","MA","Hispanic",26520,625,1764,NA
"2020-08-30","MA","NonHispanic",62027,8368,8996,NA
"2020-08-30","MA","Unknown",39682,56,1601,NA
"2020-08-30","MD","Hispanic",25848,429,NA,NA
"2020-08-30","MD","NonHispanic",65709,3312,NA,NA
"2020-08-30","MD","Unknown",16234,11,NA,NA
"2020-08-30","ME","Hispanic",190,0,10,NA
"2020-08-30","ME","NonHispanic",3606,111,349,NA
"2020-08-30","ME","Unknown",716,21,61,NA
"2020-08-30","MI","Hispanic",8161,129,NA,NA
"2020-08-30","MI","NonHispanic",68351,5437,NA,NA
"2020-08-30","MI","Unknown",36014,1182,NA,NA
"2020-08-30","MN","Hispanic",13151,86,959,NA
"2020-08-30","MN","NonHispanic",54791,1714,5064,NA
"2020-08-30","MN","Unknown",0,49,431,NA
"2020-08-30","MO","Hispanic",6750,52,NA,NA
"2020-08-30","MO","NonHispanic",47398,1275,NA,NA
"2020-08-30","MO","Unknown",29287,179,NA,NA
"2020-08-30","MP","Hispanic",NA,NA,NA,NA
"2020-08-30","MP","NonHispanic",NA,NA,NA,NA
"2020-08-30","MP","Unknown",NA,NA,NA,NA
"2020-08-30","MS","Hispanic",2452,35,NA,NA
"2020-08-30","MS","NonHispanic",49866,2088,NA,NA
"2020-08-30","MS","Unknown",30358,318,NA,NA
"2020-08-30","MT","Hispanic",280,NA,NA,NA
"2020-08-30","MT","NonHispanic",4847,NA,NA,NA
"2020-08-30","MT","Unknown",2213,NA,NA,NA
"2020-08-30","NC","Hispanic",40459,257,NA,NA
"2020-08-30","NC","NonHispanic",69287,2146,NA,NA
"2020-08-30","NC","Unknown",56381,289,NA,NA
"2020-08-30","ND","Hispanic",NA,NA,NA,NA
"2020-08-30","ND","NonHispanic",NA,NA,NA,NA
"2020-08-30","ND","Unknown",11702,118,NA,NA
"2020-08-30","NE","Hispanic",11000,86,696,NA
"2020-08-30","NE","NonHispanic",15000,260,1100,NA
"2020-08-30","NE","Unknown",8046,46,198,NA
"2020-08-30","NH","Hispanic",873,12,69,NA
"2020-08-30","NH","NonHispanic",5508,411,597,NA
"2020-08-30","NH","Unknown",873,9,48,NA
"2020-08-30","NJ","Hispanic",36948,3147,5934,NA
"2020-08-30","NJ","NonHispanic",84220,12488,15270,NA
"2020-08-30","NJ","Unknown",70443,302,1423,NA
"2020-08-30","NM","Hispanic",11068,159,NA,NA
"2020-08-30","NM","NonHispanic",12331,586,NA,NA
"2020-08-30","NM","Unknown",1884,25,NA,NA
"2020-08-30","NV","Hispanic",19710,193,NA,30253
"2020-08-30","NV","NonHispanic",28236,667,NA,244501
"2020-08-30","NV","Unknown",20962,442,NA,320519
"2020-08-30","NY","Hispanic",NA,6749,NA,NA
"2020-08-30","NY","NonHispanic",NA,18702,NA,NA
"2020-08-30","NY","Unknown",NA,3071,NA,NA
"2020-08-30","OH","Hispanic",7671,92,788,NA
"2020-08-30","OH","NonHispanic",86986,3982,11423,NA
"2020-08-30","OH","Unknown",27605,54,1106,NA
"2020-08-30","OK","Hispanic",10894,54,NA,NA
"2020-08-30","OK","NonHispanic",32169,635,NA,NA
"2020-08-30","OK","Unknown",14957,110,NA,NA
"2020-08-30","OR","Hispanic",10438,53,592,NA
"2020-08-30","OR","NonHispanic",12401,313,1330,NA
"2020-08-30","OR","Unknown",3715,92,186,NA
"2020-08-30","PA","Hispanic",11121,453,NA,NA
"2020-08-30","PA","NonHispanic",32763,7202,NA,NA
"2020-08-30","PA","Unknown",89620,18,NA,NA
"2020-08-30","PR","Hispanic",NA,NA,NA,NA
"2020-08-30","PR","NonHispanic",NA,NA,NA,NA
"2020-08-30","PR","Unknown",NA,NA,NA,NA
"2020-08-30","RI","Hispanic",7574,96,707,7574
"2020-08-30","RI","NonHispanic",8448,752,1201,8448
"2020-08-30","RI","Unknown",5661,198,588,5661
"2020-08-30","SC","Hispanic",9799,93,NA,NA
"2020-08-30","SC","NonHispanic",58448,1943,NA,NA
"2020-08-30","SC","Unknown",50077,673,NA,NA
"2020-08-30","SD","Hispanic",1377,5,78,NA
"2020-08-30","SD","NonHispanic",11945,162,939,NA
"2020-08-30","SD","Unknown",0,0,0,NA
"2020-08-30","TN","Hispanic",22416,124,NA,NA
"2020-08-30","TN","NonHispanic",94888,1608,NA,NA
"2020-08-30","TN","Unknown",35811,15,NA,NA
"2020-08-30","TX","Hispanic",19034,6917,NA,NA
"2020-08-30","TX","NonHispanic",22260,5589,NA,NA
"2020-08-30","TX","Unknown",569060,4,NA,NA
"2020-08-30","UT","Hispanic",18868,91,1086,79457
"2020-08-30","UT","NonHispanic",27432,294,1929,419663
"2020-08-30","UT","Unknown",5554,22,65,151138
"2020-08-30","VA","Hispanic",30566,274,2829,NA
"2020-08-30","VA","NonHispanic",61462,2210,6447,NA
"2020-08-30","VA","Unknown",27719,85,279,NA
"2020-08-30","VI","Hispanic",NA,NA,NA,NA
"2020-08-30","VI","NonHispanic",NA,NA,NA,NA
"2020-08-30","VI","Unknown",NA,NA,NA,NA
"2020-08-30","VT","Hispanic",58,0,NA,NA
"2020-08-30","VT","NonHispanic",1553,58,NA,NA
"2020-08-30","VT","Unknown",5,0,NA,NA
"2020-08-30","WA","Hispanic",22059,265,1454,NA
"2020-08-30","WA","NonHispanic",29704,1610,3377,NA
"2020-08-30","WA","Unknown",22557,30,1909,NA
"2020-08-30","WI","Hispanic",16800,136,NA,NA
"2020-08-30","WI","NonHispanic",52537,972,NA,NA
"2020-08-30","WI","Unknown",10963,22,NA,NA
"2020-08-30","WV","Hispanic",NA,NA,NA,NA
"2020-08-30","WV","NonHispanic",NA,NA,NA,NA
"2020-08-30","WV","Unknown",NA,NA,NA,NA
"2020-08-30","WY","Hispanic",509,2,NA,NA
"2020-08-30","WY","NonHispanic",2670,29,NA,NA
"2020-08-30","WY","Unknown",737,5,NA,NA
"2020-08-26","AK","Hispanic",346,0,13,NA
"2020-08-26","AK","NonHispanic",2030,36,155,NA
"2020-08-26","AK","Unknown",3343,1,11,NA
"2020-08-26","AL","Hispanic",6906,58,NA,NA
"2020-08-26","AL","NonHispanic",53764,1668,NA,NA
"2020-08-26","AL","Unknown",58571,318,NA,NA
"2020-08-26","AR","Hispanic",12865,58,NA,NA
"2020-08-26","AR","NonHispanic",45158,672,NA,NA
"2020-08-26","AR","Unknown",0,2,NA,NA
"2020-08-26","AS","Hispanic",NA,NA,NA,NA
"2020-08-26","AS","NonHispanic",NA,NA,NA,NA
"2020-08-26","AS","Unknown",NA,NA,NA,NA
"2020-08-26","AZ","Hispanic",59286,1479,7926,NA
"2020-08-26","AZ","NonHispanic",70892,2831,11539,NA
"2020-08-26","AZ","Unknown",69281,586,1911,NA
"2020-08-26","CA","Hispanic",266430,5786,NA,NA
"2020-08-26","CA","NonHispanic",181223,6217,NA,NA
"2020-08-26","CA","Unknown",231446,404,NA,NA
"2020-08-26","CO","Hispanic",21456,420,NA,NA
"2020-08-26","CO","NonHispanic",26174,1378,NA,NA
"2020-08-26","CO","Unknown",NA,33,NA,NA
"2020-08-26","CT","Hispanic",10032,395,NA,NA
"2020-08-26","CT","NonHispanic",26457,4027,NA,NA
"2020-08-26","CT","Unknown",15731,41,NA,NA
"2020-08-26","DC","Hispanic",3599,77,NA,NA
"2020-08-26","DC","NonHispanic",8879,528,NA,NA
"2020-08-26","DC","Unknown",1244,0,NA,NA
"2020-08-26","DE","Hispanic",4190,44,NA,17500
"2020-08-26","DE","NonHispanic",11386,534,NA,162024
"2020-08-26","DE","Unknown",1410,26,NA,47571
"2020-08-26","FL","Hispanic",171699,2643,11342,NA
"2020-08-26","FL","NonHispanic",225742,7027,23610,NA
"2020-08-26","FL","Unknown",211281,1202,2895,NA
"2020-08-26","GA","Hispanic",33039,323,NA,NA
"2020-08-26","GA","NonHispanic",119371,4907,NA,NA
"2020-08-26","GA","Unknown",108180,81,NA,NA
"2020-08-26","GU","Hispanic",NA,NA,NA,NA
"2020-08-26","GU","NonHispanic",NA,NA,NA,NA
"2020-08-26","GU","Unknown",NA,9,NA,NA
"2020-08-26","HI","Hispanic",NA,NA,NA,NA
"2020-08-26","HI","NonHispanic",NA,NA,NA,NA
"2020-08-26","HI","Unknown",NA,NA,NA,NA
"2020-08-26","IA","Hispanic",9972,65,NA,NA
"2020-08-26","IA","NonHispanic",38716,887,NA,NA
"2020-08-26","IA","Unknown",9972,118,NA,NA
"2020-08-26","ID","Hispanic",5519,39,NA,NA
"2020-08-26","ID","NonHispanic",10719,294,NA,NA
"2020-08-26","ID","Unknown",16765,4,NA,NA
"2020-08-26","IL","Hispanic",63082,1622,NA,279881
"2020-08-26","IL","NonHispanic",108745,6201,NA,1574348
"2020-08-26","IL","Unknown",55217,131,NA,1862676
"2020-08-26","IN","Hispanic",8558,65,NA,12115
"2020-08-26","IN","NonHispanic",32333,1564,NA,446156
"2020-08-26","IN","Unknown",48468,1630,NA,564266
"2020-08-26","KS","Hispanic",11751,66,616,32404
"2020-08-26","KS","NonHispanic",19031,346,1442,198874
"2020-08-26","KS","Unknown",9155,25,168,163819
"2020-08-26","KY","Hispanic",3734,30,NA,NA
"2020-08-26","KY","NonHispanic",25647,766,NA,NA
"2020-08-26","KY","Unknown",15849,106,NA,NA
"2020-08-26","LA","Hispanic",NA,145,NA,NA
"2020-08-26","LA","NonHispanic",NA,4414,NA,NA
"2020-08-26","LA","Unknown",144960,292,NA,NA
"2020-08-26","MA","Hispanic",26002,620,1754,NA
"2020-08-26","MA","NonHispanic",61248,8311,8943,NA
"2020-08-26","MA","Unknown",39506,56,1602,NA
"2020-08-26","MD","Hispanic",25497,423,NA,NA
"2020-08-26","MD","NonHispanic",64057,3275,NA,NA
"2020-08-26","MD","Unknown",15932,19,NA,NA
"2020-08-26","ME","Hispanic",185,0,10,NA
"2020-08-26","ME","NonHispanic",3531,111,349,NA
"2020-08-26","ME","Unknown",673,21,53,NA
"2020-08-26","MI","Hispanic",7936,128,NA,NA
"2020-08-26","MI","NonHispanic",65472,5331,NA,NA
"2020-08-26","MI","Unknown",36072,1231,NA,NA
"2020-08-26","MN","Hispanic",12738,83,921,NA
"2020-08-26","MN","NonHispanic",51774,1690,4793,NA
"2020-08-26","MN","Unknown",0,49,305,NA
"2020-08-26","MO","Hispanic",6244,52,NA,NA
"2020-08-26","MO","NonHispanic",44495,1225,NA,NA
"2020-08-26","MO","Unknown",26541,169,NA,NA
"2020-08-26","MP","Hispanic",NA,NA,NA,NA
"2020-08-26","MP","NonHispanic",NA,NA,NA,NA
"2020-08-26","MP","Unknown",NA,NA,NA,NA
"2020-08-26","MS","Hispanic",2423,34,NA,NA
"2020-08-26","MS","NonHispanic",48684,2041,NA,NA
"2020-08-26","MS","Unknown",29003,298,NA,NA
"2020-08-26","MT","Hispanic",272,NA,NA,NA
"2020-08-26","MT","NonHispanic",4599,NA,NA,NA
"2020-08-26","MT","Unknown",1914,NA,NA,NA
"2020-08-26","NC","Hispanic",39534,248,NA,NA
"2020-08-26","NC","NonHispanic",66254,2080,NA,NA
"2020-08-26","NC","Unknown",53197,278,NA,NA
"2020-08-26","ND","Hispanic",NA,NA,NA,NA
"2020-08-26","ND","NonHispanic",NA,NA,NA,NA
"2020-08-26","ND","Unknown",10467,117,NA,NA
"2020-08-26","NE","Hispanic",10900,84,694,NA
"2020-08-26","NE","NonHispanic",14300,252,1100,NA
"2020-08-26","NE","Unknown",7527,50,160,NA
"2020-08-26","NH","Hispanic",863,12,68,NA
"2020-08-26","NH","NonHispanic",5491,410,597,NA
"2020-08-26","NH","Unknown",805,8,48,NA
"2020-08-26","NJ","Hispanic",36624,3152,5900,NA
"2020-08-26","NJ","NonHispanic",83750,12482,15187,NA
"2020-08-26","NJ","Unknown",69932,280,1422,NA
"2020-08-26","NM","Hispanic",10723,159,NA,NA
"2020-08-26","NM","NonHispanic",12179,586,NA,NA
"2020-08-26","NM","Unknown",1830,10,NA,NA
"2020-08-26","NV","Hispanic",18475,185,NA,28739
"2020-08-26","NV","NonHispanic",27419,648,NA,237969
"2020-08-26","NV","Unknown",20772,417,NA,314288
"2020-08-26","NY","Hispanic",NA,6746,NA,NA
"2020-08-26","NY","NonHispanic",NA,18685,NA,NA
"2020-08-26","NY","Unknown",NA,3064,NA,NA
"2020-08-26","OH","Hispanic",7450,90,770,NA
"2020-08-26","OH","NonHispanic",84115,3921,11205,NA
"2020-08-26","OH","Unknown",26019,33,1068,NA
"2020-08-26","OK","Hispanic",10052,53,NA,NA
"2020-08-26","OK","NonHispanic",29257,581,NA,NA
"2020-08-26","OK","Unknown",15529,129,NA,NA
"2020-08-26","OR","Hispanic",10231,50,576,NA
"2020-08-26","OR","NonHispanic",12195,310,1305,NA
"2020-08-26","OR","Unknown",3145,73,182,NA
"2020-08-26","PA","Hispanic",10857,447,NA,NA
"2020-08-26","PA","NonHispanic",31994,7111,NA,NA
"2020-08-26","PA","Unknown",87685,66,NA,NA
"2020-08-26","PR","Hispanic",NA,NA,NA,NA
"2020-08-26","PR","NonHispanic",NA,NA,NA,NA
"2020-08-26","PR","Unknown",NA,NA,NA,NA
"2020-08-26","RI","Hispanic",7574,96,707,7574
"2020-08-26","RI","NonHispanic",8448,752,1201,8448
"2020-08-26","RI","Unknown",5432,193,570,5432
"2020-08-26","SC","Hispanic",9393,89,NA,NA
"2020-08-26","SC","NonHispanic",54482,1840,NA,NA
"2020-08-26","SC","Unknown",50216,665,NA,NA
"2020-08-26","SD","Hispanic",1328,5,77,NA
"2020-08-26","SD","NonHispanic",10243,157,904,NA
"2020-08-26","SD","Unknown",0,0,0,NA
"2020-08-26","TN","Hispanic",21870,117,NA,NA
"2020-08-26","TN","NonHispanic",90825,1475,NA,NA
"2020-08-26","TN","Unknown",34658,56,NA,NA
"2020-08-26","TX","Hispanic",18750,6464,NA,NA
"2020-08-26","TX","NonHispanic",21778,5337,NA,NA
"2020-08-26","TX","Unknown",551609,4,NA,NA
"2020-08-26","UT","Hispanic",18433,88,1058,77355
"2020-08-26","UT","NonHispanic",26390,291,1875,405883
"2020-08-26","UT","Unknown",5351,22,63,149801
"2020-08-26","VA","Hispanic",29913,266,2790,NA
"2020-08-26","VA","NonHispanic",58600,2163,6268,NA
"2020-08-26","VA","Unknown",26945,86,268,NA
"2020-08-26","VI","Hispanic",NA,NA,NA,NA
"2020-08-26","VI","NonHispanic",NA,NA,NA,NA
"2020-08-26","VI","Unknown",NA,NA,NA,NA
"2020-08-26","VT","Hispanic",58,0,NA,NA
"2020-08-26","VT","NonHispanic",1514,58,NA,NA
"2020-08-26","VT","Unknown",5,0,NA,NA
"2020-08-26","WA","Hispanic",21525,261,1429,NA
"2020-08-26","WA","NonHispanic",28876,1594,3324,NA
"2020-08-26","WA","Unknown",21760,25,1887,NA
"2020-08-26","WI","Hispanic",16435,131,NA,NA
"2020-08-26","WI","NonHispanic",50265,956,NA,NA
"2020-08-26","WI","Unknown",10392,21,NA,NA
"2020-08-26","WV","Hispanic",NA,NA,NA,NA
"2020-08-26","WV","NonHispanic",NA,NA,NA,NA
"2020-08-26","WV","Unknown",NA,NA,NA,NA
"2020-08-26","WY","Hispanic",495,2,NA,NA
"2020-08-26","WY","NonHispanic",2583,29,NA,NA
"2020-08-26","WY","Unknown",702,5,NA,NA
"2020-08-23","AK","Hispanic",340,0,10,NA
"2020-08-23","AK","NonHispanic",1982,29,141,NA
"2020-08-23","AK","Unknown",3236,3,11,NA
"2020-08-23","AL","Hispanic",6836,57,NA,NA
"2020-08-23","AL","NonHispanic",52801,1652,NA,NA
"2020-08-23","AL","Unknown",55422,304,NA,NA
"2020-08-23","AR","Hispanic",12675,54,NA,NA
"2020-08-23","AR","NonHispanic",43899,630,NA,NA
"2020-08-23","AR","Unknown",0,3,NA,NA
"2020-08-23","AS","Hispanic",NA,NA,NA,NA
"2020-08-23","AS","NonHispanic",NA,NA,NA,NA
"2020-08-23","AS","Unknown",NA,NA,NA,NA
"2020-08-23","AZ","Hispanic",58740,1427,7875,NA
"2020-08-23","AZ","NonHispanic",70383,2775,11447,NA
"2020-08-23","AZ","Unknown",68980,569,1919,NA
"2020-08-23","CA","Hispanic",260163,5653,NA,NA
"2020-08-23","CA","NonHispanic",176458,6098,NA,NA
"2020-08-23","CA","Unknown",227048,383,NA,NA
"2020-08-23","CO","Hispanic",21163,414,NA,NA
"2020-08-23","CO","NonHispanic",25791,1363,NA,NA
"2020-08-23","CO","Unknown",NA,34,NA,NA
"2020-08-23","CT","Hispanic",9868,393,NA,NA
"2020-08-23","CT","NonHispanic",26161,4026,NA,NA
"2020-08-23","CT","Unknown",15490,41,NA,NA
"2020-08-23","DC","Hispanic",3380,77,NA,NA
"2020-08-23","DC","NonHispanic",8227,527,NA,NA
"2020-08-23","DC","Unknown",1983,0,NA,NA
"2020-08-23","DE","Hispanic",4176,45,NA,17163
"2020-08-23","DE","NonHispanic",11285,529,NA,158330
"2020-08-23","DE","Unknown",1434,26,NA,46352
"2020-08-23","FL","Hispanic",168086,2543,NA,NA
"2020-08-23","FL","NonHispanic",220192,6739,NA,NA
"2020-08-23","FL","Unknown",212293,1180,NA,NA
"2020-08-23","GA","Hispanic",31945,319,NA,NA
"2020-08-23","GA","NonHispanic",114547,4732,NA,NA
"2020-08-23","GA","Unknown",107457,81,NA,NA
"2020-08-23","GU","Hispanic",NA,NA,NA,NA
"2020-08-23","GU","NonHispanic",NA,NA,NA,NA
"2020-08-23","GU","Unknown",NA,7,NA,NA
"2020-08-23","HI","Hispanic",NA,NA,NA,NA
"2020-08-23","HI","NonHispanic",NA,NA,NA,NA
"2020-08-23","HI","Unknown",NA,NA,NA,NA
"2020-08-23","IA","Hispanic",9576,64,NA,NA
"2020-08-23","IA","NonHispanic",37179,859,NA,NA
"2020-08-23","IA","Unknown",9576,111,NA,NA
"2020-08-23","ID","Hispanic",5296,35,NA,NA
"2020-08-23","ID","NonHispanic",10364,267,NA,NA
"2020-08-23","ID","Unknown",14192,5,NA,NA
"2020-08-23","IL","Hispanic",62056,1613,NA,272219
"2020-08-23","IL","NonHispanic",105945,6137,NA,1514143
"2020-08-23","IL","Unknown",53594,130,NA,1808393
"2020-08-23","IN","Hispanic",8386,64,NA,11354
"2020-08-23","IN","NonHispanic",31062,1546,NA,423173
"2020-08-23","IN","Unknown",46484,1610,NA,543275
"2020-08-23","KS","Hispanic",11249,62,599,31161
"2020-08-23","KS","NonHispanic",17347,335,1395,176673
"2020-08-23","KS","Unknown",8260,22,165,158481
"2020-08-23","KY","Hispanic",3569,30,NA,NA
"2020-08-23","KY","NonHispanic",24446,743,NA,NA
"2020-08-23","KY","Unknown",15514,108,NA,NA
"2020-08-23","LA","Hispanic",NA,119,NA,NA
"2020-08-23","LA","NonHispanic",NA,4203,NA,NA
"2020-08-23","LA","Unknown",142943,424,NA,NA
"2020-08-23","MA","Hispanic",25553,615,1737,NA
"2020-08-23","MA","NonHispanic",60610,8245,8905,NA
"2020-08-23","MA","Unknown",39197,61,1614,NA
"2020-08-23","MD","Hispanic",25276,422,NA,NA
"2020-08-23","MD","NonHispanic",63115,3255,NA,NA
"2020-08-23","MD","Unknown",15711,14,NA,NA
"2020-08-23","ME","Hispanic",184,0,10,NA
"2020-08-23","ME","NonHispanic",3491,108,341,NA
